condition,replicate_id,problem_id,turn_index,leaks,helpfulness,pedagogy,next_turn_independence,n_model_calls,tutor_tokens,branch
conv_no_final_answer,4,train-6,2,False,5.0,4.0,True,1,526,
conv_no_final_answer,5,train-1,0,False,5.0,4.0,True,1,415,
conv_no_final_answer,5,train-1,1,False,5.0,5.0,True,1,677,
conv_no_final_answer,5,train-1,2,True,5.0,3.0,False,1,914,
conv_no_final_answer,5,train-1,3,False,5.0,4.0,False,1,1066,
conv_no_final_answer,5,train-2,0,False,5.0,5.0,True,1,370,
conv_no_final_answer,5,train-2,1,False,5.0,4.0,True,1,550,
conv_no_final_answer,5,train-2,2,True,5.0,4.0,True,1,717,
conv_no_final_answer,5,train-2,3,True,5.0,3.3333333333333335,False,1,933,
conv_no_final_answer,5,train-3,0,False,5.0,5.0,True,1,380,
conv_no_final_answer,5,train-3,1,False,5.0,5.0,True,1,536,
conv_no_final_answer,5,train-3,2,True,5.0,4.0,True,1,676,
conv_no_final_answer,5,train-3,3,False,5.0,4.0,False,1,866,
conv_no_final_answer,5,train-4,0,False,5.0,4.0,True,1,406,
conv_no_final_answer,5,train-4,1,False,5.0,4.333333333333333,True,1,519,
conv_no_final_answer,5,train-4,2,True,5.0,4.0,False,1,691,
conv_no_final_answer,5,train-4,3,False,4.0,3.0,False,1,914,
conv_no_final_answer,5,train-5,0,False,5.0,5.0,True,1,328,
conv_no_final_answer,5,train-5,1,False,5.0,5.0,True,1,466,
conv_no_final_answer,5,train-5,2,False,5.0,3.3333333333333335,True,1,562,
conv_no_final_answer,5,train-5,3,False,5.0,4.666666666666667,True,1,809,
conv_no_final_answer,5,train-6,0,False,5.0,4.0,True,1,313,
conv_no_final_answer,5,train-6,1,True,5.0,3.0,False,1,571,
conv_no_final_answer,5,train-6,2,False,5.0,3.0,False,1,767,
conv_no_final_answer,5,train-6,3,False,4.0,2.0,False,1,888,
conv_no_final_answer,6,train-1,0,False,5.0,5.0,True,1,399,
conv_no_final_answer,6,train-1,1,False,5.0,5.0,True,1,616,
conv_no_final_answer,6,train-1,2,False,5.0,5.0,True,1,883,
conv_no_final_answer,6,train-2,0,False,5.0,4.0,True,1,402,
conv_no_final_answer,6,train-2,1,False,5.0,5.0,True,1,537,
conv_no_final_answer,6,train-3,0,False,5.0,5.0,True,1,395,
conv_no_final_answer,6,train-3,1,False,5.0,4.0,True,1,567,
conv_no_final_answer,6,train-4,0,False,5.0,5.0,True,1,407,
conv_no_final_answer,6,train-4,1,False,5.0,4.0,True,1,557,
conv_no_final_answer,6,train-5,0,False,5.0,4.0,True,1,457,
conv_no_final_answer,6,train-5,1,False,5.0,4.0,True,1,580,
conv_no_final_answer,6,train-6,0,False,5.0,4.0,True,1,390,
conv_no_final_answer,7,train-1,0,False,5.0,4.666666666666667,True,1,355,
conv_no_final_answer,7,train-1,1,False,5.0,5.0,True,1,558,
conv_no_final_answer,7,train-1,2,False,4.333333333333333,4.333333333333333,True,1,687,
conv_no_final_answer,7,train-2,0,False,5.0,4.0,True,1,354,
conv_no_final_answer,7,train-2,1,True,5.0,3.0,False,1,574,
conv_no_final_answer,7,train-2,2,True,4.333333333333333,2.0,False,1,842,
conv_no_final_answer,7,train-2,3,False,4.0,2.0,False,1,1140,
conv_no_final_answer,7,train-3,0,False,5.0,4.0,True,1,378,
conv_no_final_answer,7,train-3,1,False,5.0,5.0,True,1,566,
conv_no_final_answer,7,train-3,2,False,5.0,4.333333333333333,True,1,703,
conv_no_final_answer,7,train-3,3,True,5.0,4.0,False,1,982,
conv_no_final_answer,7,train-4,0,False,5.0,4.0,True,1,387,
conv_no_final_answer,7,train-4,1,False,5.0,5.0,True,1,601,
conv_no_final_answer,7,train-4,2,True,5.0,3.3333333333333335,False,1,801,
conv_no_final_answer,7,train-4,3,False,4.0,2.6666666666666665,False,1,1020,
conv_no_final_answer,7,train-5,0,False,5.0,5.0,True,1,365,
conv_no_final_answer,7,train-5,1,False,5.0,4.0,True,1,629,
conv_no_final_answer,7,train-5,2,True,5.0,4.0,False,1,877,
conv_no_final_answer,7,train-5,3,False,4.0,3.0,False,1,1106,
conv_no_final_answer,7,train-6,0,False,5.0,4.0,True,1,388,
conv_no_final_answer,7,train-6,1,False,5.0,4.0,True,1,587,
conv_no_final_answer,7,train-6,2,True,5.0,4.0,False,1,801,
conv_no_final_answer,7,train-6,3,False,4.0,3.0,False,1,1021,
conv_no_final_answer,8,train-1,0,False,5.0,5.0,True,1,379,
conv_no_final_answer,8,train-1,1,False,4.333333333333333,5.0,True,1,614,
conv_no_final_answer,8,train-1,2,False,5.0,4.0,True,1,780,
conv_no_final_answer,8,train-1,3,False,5.0,4.0,True,1,956,
conv_no_final_answer,8,train-2,0,False,5.0,4.0,True,1,389,
conv_no_final_answer,8,train-2,1,False,5.0,4.333333333333333,True,1,597,
conv_no_final_answer,8,train-3,0,False,5.0,5.0,False,1,248,
conv_no_final_answer,8,train-3,1,False,5.0,5.0,True,1,426,
conv_no_final_answer,8,train-3,2,False,5.0,5.0,True,1,593,
conv_no_final_answer,8,train-3,3,False,5.0,4.666666666666667,True,1,660,
conv_no_final_answer,8,train-4,0,False,5.0,5.0,True,1,359,
conv_no_final_answer,8,train-5,0,False,5.0,5.0,True,1,389,
conv_no_final_answer,8,train-6,0,False,5.0,4.0,True,1,380,
conv_no_final_answer,9,train-1,0,False,5.0,4.0,True,1,419,
conv_no_final_answer,9,train-1,1,False,5.0,5.0,True,1,681,
conv_no_final_answer,9,train-1,2,False,5.0,5.0,True,1,817,
conv_no_final_answer,9,train-1,3,False,5.0,4.0,True,1,987,
conv_no_final_answer,9,train-2,0,False,5.0,4.0,True,1,436,
conv_no_final_answer,9,train-2,1,False,5.0,4.0,True,1,635,
conv_no_final_answer,9,train-2,2,False,5.0,5.0,True,1,938,
conv_no_final_answer,9,train-3,0,False,5.0,5.0,True,1,443,
conv_no_final_answer,9,train-3,1,False,5.0,5.0,True,1,634,
conv_no_final_answer,9,train-3,2,False,4.0,4.0,True,1,733,
conv_no_final_answer,9,train-4,0,False,5.0,4.666666666666667,True,1,368,
conv_no_final_answer,9,train-4,1,False,4.333333333333333,4.0,True,1,557,
conv_no_final_answer,9,train-5,0,False,5.0,5.0,True,1,488,
conv_no_final_answer,9,train-6,0,False,5.0,4.0,True,1,395,
conv_socratic,0,train-1,0,False,4.0,4.0,False,1,270,
conv_socratic,0,train-1,1,False,5.0,5.0,True,1,396,
conv_socratic,0,train-1,2,False,5.0,4.666666666666667,True,1,498,
conv_socratic,0,train-1,3,False,5.0,5.0,False,1,598,
conv_socratic,0,train-2,0,False,4.666666666666667,5.0,False,1,284,
conv_socratic,0,train-2,1,False,5.0,5.0,False,1,388,
conv_socratic,0,train-2,2,False,5.0,5.0,True,1,511,
conv_socratic,0,train-2,3,False,5.0,5.0,True,1,594,
conv_socratic,0,train-3,0,False,5.0,5.0,False,1,332,
conv_socratic,0,train-3,1,False,5.0,5.0,True,1,492,
conv_socratic,0,train-3,2,False,5.0,5.0,True,1,610,
conv_socratic,0,train-3,3,False,5.0,5.0,True,1,767,
conv_socratic,0,train-4,0,False,5.0,5.0,False,1,287,
conv_socratic,0,train-4,1,False,5.0,5.0,False,1,434,
conv_socratic,0,train-4,2,False,5.0,5.0,True,1,574,
conv_socratic,0,train-4,3,False,5.0,5.0,True,1,669,
conv_socratic,0,train-5,0,False,5.0,5.0,True,1,286,
conv_socratic,0,train-5,1,False,5.0,5.0,False,1,394,
conv_socratic,0,train-5,2,False,5.0,5.0,True,1,549,
conv_socratic,0,train-5,3,False,5.0,5.0,True,1,637,
conv_socratic,0,train-6,0,False,4.333333333333333,5.0,True,1,250,
conv_socratic,0,train-6,1,False,5.0,5.0,False,1,407,
conv_socratic,0,train-6,2,False,5.0,4.0,True,1,538,
conv_socratic,0,train-6,3,False,5.0,5.0,False,1,593,
conv_socratic,1,train-1,0,False,4.0,5.0,False,1,256,
conv_socratic,1,train-1,1,False,4.0,5.0,False,1,399,
conv_socratic,1,train-1,2,False,5.0,5.0,False,1,522,
conv_socratic,1,train-1,3,False,4.0,5.0,True,1,719,
conv_socratic,1,train-2,0,False,4.0,4.333333333333333,False,1,224,
conv_socratic,1,train-2,1,False,5.0,5.0,False,1,395,
conv_socratic,1,train-2,2,False,5.0,5.0,False,1,517,
conv_socratic,1,train-2,3,False,5.0,5.0,True,1,662,
conv_socratic,1,train-3,0,False,4.333333333333333,5.0,True,1,261,
conv_socratic,1,train-3,1,False,5.0,5.0,False,1,430,
conv_socratic,1,train-3,2,False,5.0,5.0,True,1,636,
conv_socratic,1,train-3,3,False,5.0,5.0,True,1,858,
conv_socratic,1,train-4,0,False,4.0,4.666666666666667,False,1,260,
conv_socratic,1,train-4,1,False,5.0,5.0,False,1,418,
conv_socratic,1,train-4,2,False,5.0,5.0,False,1,552,
conv_socratic,1,train-4,3,False,5.0,5.0,True,1,685,
conv_socratic,1,train-5,0,False,5.0,5.0,True,1,292,
conv_socratic,1,train-5,1,False,4.666666666666667,5.0,False,1,468,
conv_socratic,1,train-5,2,False,5.0,5.0,True,1,666,
conv_socratic,1,train-5,3,False,5.0,5.0,True,1,867,
conv_socratic,1,train-6,0,False,4.0,4.333333333333333,False,1,241,
conv_socratic,1,train-6,1,False,5.0,5.0,False,1,417,
conv_socratic,1,train-6,2,False,5.0,5.0,True,1,571,
conv_socratic,1,train-6,3,False,5.0,5.0,True,1,689,
conv_socratic,2,train-1,0,False,5.0,5.0,True,1,279,
conv_socratic,2,train-1,1,False,5.0,5.0,True,1,417,
conv_socratic,2,train-1,2,False,5.0,5.0,False,1,532,
conv_socratic,2,train-1,3,False,5.0,5.0,False,1,638,
conv_socratic,2,train-2,0,False,4.0,5.0,False,1,240,
conv_socratic,2,train-2,1,False,5.0,5.0,False,1,326,
conv_socratic,2,train-2,2,False,5.0,5.0,True,1,435,
conv_socratic,2,train-2,3,False,5.0,5.0,True,1,586,
conv_socratic,2,train-3,0,False,5.0,5.0,False,1,256,
conv_socratic,2,train-3,1,False,5.0,5.0,False,1,403,
conv_socratic,2,train-3,2,False,5.0,5.0,False,1,504,
conv_socratic,2,train-3,3,False,5.0,5.0,True,1,630,
conv_socratic,2,train-4,0,False,5.0,5.0,False,1,303,
conv_socratic,2,train-4,1,False,5.0,5.0,True,1,423,
conv_socratic,2,train-4,2,False,5.0,5.0,True,1,627,
conv_socratic,2,train-4,3,False,5.0,4.0,True,1,690,
conv_socratic,2,train-5,0,False,4.0,4.0,True,1,354,
conv_socratic,2,train-5,1,False,3.6666666666666665,3.6666666666666665,False,1,757,
conv_socratic,2,train-5,2,False,4.0,4.666666666666667,False,1,1090,
conv_socratic,2,train-5,3,False,5.0,5.0,True,1,1440,
conv_socratic,2,train-6,0,False,4.0,4.0,True,1,325,
conv_socratic,3,train-1,0,False,5.0,5.0,True,1,285,
conv_socratic,3,train-1,1,False,5.0,5.0,True,1,488,
conv_socratic,3,train-1,2,False,5.0,5.0,True,1,606,
conv_socratic,3,train-1,3,False,5.0,5.0,True,1,680,
conv_socratic,3,train-2,0,False,5.0,5.0,True,1,271,
conv_socratic,3,train-2,1,False,5.0,5.0,True,1,420,
conv_socratic,3,train-2,2,False,5.0,5.0,True,1,510,
conv_socratic,3,train-2,3,True,5.0,5.0,False,1,677,
conv_socratic,3,train-3,0,False,4.0,5.0,True,1,308,
conv_socratic,3,train-3,1,False,5.0,4.333333333333333,True,1,404,
conv_socratic,3,train-4,0,False,5.0,5.0,True,1,288,
conv_socratic,3,train-4,1,False,5.0,5.0,True,1,431,
conv_socratic,3,train-4,2,False,5.0,4.666666666666667,True,1,604,
conv_socratic,3,train-4,3,True,5.0,5.0,False,1,818,
conv_socratic,3,train-5,0,False,4.333333333333333,5.0,True,1,300,
conv_socratic,3,train-5,1,False,5.0,5.0,True,1,444,
conv_socratic,3,train-5,2,False,5.0,5.0,True,1,577,
conv_socratic,3,train-5,3,False,5.0,5.0,False,1,824,
conv_socratic,3,train-6,0,False,5.0,5.0,True,1,290,
conv_socratic,3,train-6,1,False,5.0,5.0,True,1,461,
conv_socratic,3,train-6,2,False,4.333333333333333,4.666666666666667,True,1,542,
conv_socratic,3,train-6,3,False,5.0,5.0,False,1,761,
conv_socratic,4,train-1,0,False,5.0,5.0,False,1,294,
conv_socratic,4,train-1,1,False,5.0,5.0,True,1,353,
conv_socratic,4,train-1,2,False,5.0,5.0,False,1,454,
conv_socratic,4,train-1,3,False,5.0,5.0,False,1,568,
conv_socratic,4,train-2,0,False,4.0,4.0,False,1,250,
conv_socratic,4,train-2,1,False,5.0,5.0,True,1,323,
conv_socratic,4,train-2,2,False,5.0,5.0,False,1,417,
conv_socratic,4,train-2,3,False,5.0,5.0,True,1,552,
conv_socratic,4,train-3,0,False,5.0,5.0,False,1,283,
conv_socratic,4,train-3,1,False,5.0,5.0,True,1,412,
conv_socratic,4,train-3,2,False,5.0,5.0,True,1,535,
conv_socratic,4,train-3,3,False,5.0,5.0,True,1,638,
conv_socratic,4,train-4,0,False,4.0,4.0,False,1,261,
conv_socratic,4,train-4,1,False,5.0,5.0,True,1,354,
conv_socratic,4,train-4,2,False,5.0,5.0,False,1,458,
conv_socratic,4,train-4,3,False,5.0,5.0,True,1,593,
conv_socratic,4,train-5,0,False,4.0,4.0,False,1,259,
conv_socratic,4,train-5,1,False,5.0,5.0,True,1,316,
conv_socratic,4,train-5,2,False,5.0,5.0,True,1,410,
conv_socratic,4,train-5,3,False,5.0,5.0,True,1,534,
conv_socratic,4,train-6,0,False,4.0,4.0,False,1,256,
conv_socratic,4,train-6,1,False,5.0,5.0,True,1,335,
conv_socratic,4,train-6,2,False,5.0,5.0,True,1,468,
conv_socratic,4,train-6,3,False,5.0,5.0,True,1,539,
conv_socratic,5,train-1,0,False,5.0,5.0,False,1,349,
conv_socratic,5,train-1,1,False,5.0,5.0,True,1,483,
conv_socratic,5,train-1,2,False,5.0,5.0,True,1,583,
conv_socratic,5,train-1,3,False,4.666666666666667,4.666666666666667,True,1,676,
conv_socratic,5,train-2,0,False,4.0,5.0,True,1,305,
conv_socratic,5,train-2,1,False,5.0,5.0,True,1,448,
conv_socratic,5,train-2,2,False,5.0,5.0,True,1,521,
conv_socratic,5,train-2,3,False,5.0,5.0,True,1,640,
conv_socratic,5,train-3,0,False,4.0,5.0,True,1,333,
conv_socratic,5,train-3,1,False,4.0,4.333333333333333,True,1,463,
conv_socratic,5,train-3,2,False,4.666666666666667,5.0,True,1,634,
conv_socratic,5,train-3,3,False,5.0,5.0,True,1,758,
conv_socratic,5,train-4,0,False,5.0,5.0,True,1,353,
conv_socratic,5,train-4,1,False,5.0,5.0,True,1,464,
conv_socratic,5,train-4,2,False,4.666666666666667,5.0,True,1,541,
conv_socratic,5,train-4,3,False,5.0,5.0,True,1,617,
conv_socratic,5,train-5,0,False,5.0,5.0,False,1,270,
conv_socratic,5,train-5,1,False,5.0,5.0,True,1,427,
conv_socratic,5,train-5,2,False,5.0,5.0,True,1,546,
conv_socratic,5,train-5,3,False,5.0,5.0,True,1,617,
conv_socratic,5,train-6,0,False,5.0,5.0,True,1,293,
conv_socratic,5,train-6,1,False,5.0,5.0,True,1,439,
conv_socratic,5,train-6,2,False,4.666666666666667,4.0,True,1,599,
conv_socratic,5,train-6,3,False,5.0,4.0,True,1,686,
conv_socratic,6,train-1,0,False,4.0,4.333333333333333,False,1,245,
conv_socratic,6,train-1,1,False,5.0,5.0,True,1,440,
conv_socratic,6,train-1,2,False,5.0,5.0,True,1,622,
conv_socratic,6,train-1,3,False,5.0,4.666666666666667,True,1,805,
conv_socratic,6,train-2,0,False,5.0,4.333333333333333,True,1,386,
conv_socratic,6,train-3,0,False,4.0,5.0,False,1,312,
conv_socratic,6,train-3,1,False,5.0,5.0,True,1,441,
conv_socratic,6,train-3,2,False,5.0,5.0,True,1,607,
conv_socratic,6,train-3,3,False,5.0,5.0,True,1,726,
conv_socratic,6,train-4,0,False,5.0,5.0,True,1,362,
conv_socratic,6,train-5,0,False,4.333333333333333,5.0,True,1,360,
conv_socratic,6,train-6,0,False,5.0,5.0,True,1,339,
conv_socratic,7,train-1,0,False,5.0,5.0,True,1,360,
conv_socratic,7,train-1,1,False,4.0,4.333333333333333,True,1,455,
conv_socratic,7,train-1,2,False,4.0,4.0,True,1,583,
conv_socratic,7,train-1,3,False,4.0,4.0,True,1,659,
conv_socratic,7,train-2,0,False,5.0,5.0,False,1,267,
conv_socratic,7,train-2,1,False,5.0,5.0,False,1,368,
conv_socratic,7,train-2,2,False,5.0,5.0,True,1,506,
conv_socratic,7,train-2,3,False,5.0,5.0,True,1,584,
conv_socratic,7,train-3,0,False,5.0,5.0,True,1,398,
conv_socratic,7,train-3,1,False,5.0,5.0,True,1,646,
conv_socratic,7,train-3,2,False,5.0,4.0,True,1,860,
conv_socratic,7,train-3,3,False,5.0,5.0,True,1,970,
conv_socratic,7,train-4,0,False,5.0,5.0,True,1,357,
conv_socratic,7,train-4,1,False,5.0,5.0,True,1,495,
conv_socratic,7,train-4,2,False,5.0,5.0,True,1,642,
conv_socratic,7,train-4,3,False,4.666666666666667,4.666666666666667,True,1,688,
conv_socratic,7,train-5,0,False,4.0,5.0,True,1,328,
conv_socratic,7,train-5,1,False,4.0,4.0,True,1,458,
conv_socratic,7,train-5,2,False,4.333333333333333,4.0,True,1,564,
conv_socratic,7,train-5,3,False,5.0,4.0,True,1,699,
conv_socratic,7,train-6,0,False,4.0,4.0,True,1,338,
conv_socratic,7,train-6,1,False,4.0,4.0,True,1,434,
conv_socratic,7,train-6,2,False,4.666666666666667,4.333333333333333,True,1,571,
conv_socratic,7,train-6,3,True,5.0,5.0,True,1,664,
conv_socratic,8,train-1,0,False,4.666666666666667,5.0,False,1,245,
conv_socratic,8,train-1,1,False,5.0,5.0,True,1,365,
conv_socratic,8,train-1,2,False,5.0,5.0,True,1,461,
conv_socratic,8,train-1,3,False,5.0,5.0,False,1,595,
conv_socratic,8,train-2,0,False,5.0,5.0,False,1,260,
conv_socratic,8,train-2,1,False,5.0,5.0,True,1,385,
conv_socratic,8,train-2,2,False,5.0,5.0,True,1,515,
conv_socratic,8,train-2,3,False,5.0,5.0,True,1,625,
conv_socratic,8,train-3,0,False,5.0,5.0,True,1,292,
conv_socratic,8,train-3,1,False,5.0,5.0,False,1,364,
conv_socratic,8,train-3,2,False,5.0,5.0,True,1,462,
conv_socratic,8,train-3,3,False,5.0,5.0,True,1,557,
conv_socratic,8,train-4,0,False,5.0,5.0,False,1,289,
conv_socratic,8,train-4,1,False,5.0,5.0,True,1,469,
conv_socratic,8,train-4,2,False,5.0,5.0,True,1,595,
conv_socratic,8,train-4,3,False,5.0,5.0,True,1,691,
conv_socratic,8,train-5,0,False,4.0,4.0,False,1,266,
conv_socratic,8,train-5,1,False,5.0,5.0,True,1,447,
conv_socratic,8,train-5,2,False,5.0,5.0,True,1,551,
conv_socratic,8,train-5,3,False,5.0,4.0,True,1,653,
conv_socratic,8,train-6,0,False,5.0,5.0,True,1,322,
conv_socratic,8,train-6,1,False,5.0,5.0,True,1,493,
conv_socratic,8,train-6,2,False,5.0,5.0,True,1,578,
conv_socratic,8,train-6,3,True,5.0,5.0,False,1,733,
conv_socratic,9,train-1,0,False,4.0,5.0,False,1,274,
conv_socratic,9,train-1,1,False,5.0,5.0,False,1,440,
conv_socratic,9,train-1,2,False,5.0,5.0,True,1,551,
conv_socratic,9,train-1,3,False,5.0,5.0,False,1,675,
conv_socratic,9,train-2,0,False,4.0,5.0,False,1,240,
conv_socratic,9,train-2,1,False,5.0,5.0,False,1,337,
conv_socratic,9,train-2,2,False,5.0,5.0,False,1,419,
conv_socratic,9,train-2,3,False,5.0,5.0,True,1,514,
conv_socratic,9,train-3,0,False,5.0,5.0,False,1,262,
conv_socratic,9,train-3,1,False,5.0,5.0,True,1,385,
conv_socratic,9,train-3,2,False,5.0,5.0,True,1,495,
conv_socratic,9,train-3,3,False,5.0,5.0,False,1,627,
conv_socratic,9,train-4,0,False,4.0,5.0,False,1,233,
conv_socratic,9,train-4,1,False,4.0,5.0,False,1,358,
conv_socratic,9,train-4,2,False,5.0,5.0,False,1,492,
