condition,replicate_id,problem_id,turn_index,leaks,helpfulness,pedagogy,next_turn_independence,n_model_calls,tutor_tokens,branch
ped,7,train-1,1,False,5.0,4.0,True,2,1312,hint
ped,7,train-1,2,True,5.0,3.0,False,2,1548,hint
ped,7,train-2,0,False,5.0,4.0,True,2,927,hint
ped,7,train-2,1,False,5.0,4.0,True,2,1285,hint
ped,7,train-2,2,True,5.0,4.0,False,2,1434,hint
ped,7,train-3,0,False,5.0,4.0,True,2,953,hint
ped,7,train-3,1,False,5.0,4.0,True,2,1335,hint
ped,7,train-3,2,True,5.0,4.0,False,2,1741,hint
ped,7,train-4,0,False,5.0,4.0,True,2,930,hint
ped,7,train-4,1,False,5.0,4.0,True,2,1423,hint
ped,7,train-4,2,False,5.0,4.0,True,2,1672,hint
ped,7,train-4,3,True,5.0,4.0,False,2,1719,hint
ped,7,train-5,0,False,5.0,4.0,True,2,932,hint
ped,7,train-5,1,False,5.0,5.0,True,2,1413,hint
ped,7,train-6,0,False,4.333333333333333,2.3333333333333335,True,2,888,hint
ped,7,train-6,1,False,4.0,3.0,True,2,1477,hint
ped,7,train-6,2,False,5.0,4.0,False,2,1734,hint
ped,8,train-1,0,False,4.666666666666667,4.0,True,2,805,hint
ped,8,train-1,1,False,5.0,4.0,True,2,1120,hint
ped,8,train-1,2,False,5.0,3.0,True,2,1467,hint
ped,8,train-1,3,False,5.0,5.0,True,2,1745,hint
ped,8,train-2,0,False,5.0,5.0,False,2,741,decompose
ped,8,train-2,1,False,5.0,5.0,False,2,886,decompose
ped,8,train-2,2,False,5.0,5.0,True,2,1044,decompose
ped,8,train-2,3,False,5.0,4.333333333333333,True,2,1250,hint
ped,8,train-3,0,False,5.0,5.0,False,2,823,decompose
ped,8,train-3,1,False,5.0,5.0,False,2,985,decompose
ped,8,train-3,2,False,5.0,4.0,True,2,1047,decompose
ped,8,train-3,3,False,5.0,4.0,True,2,1250,hint
ped,8,train-4,0,False,4.666666666666667,5.0,True,2,835,decompose
ped,8,train-4,1,False,5.0,3.3333333333333335,True,2,1123,hint
ped,8,train-4,2,False,5.0,3.0,True,2,1383,hint
ped,8,train-4,3,False,5.0,5.0,True,2,1802,hint
ped,8,train-5,0,False,4.0,5.0,True,2,768,decompose
ped,8,train-5,1,False,5.0,5.0,False,2,929,decompose
ped,8,train-5,2,False,5.0,5.0,False,2,1082,decompose
ped,8,train-5,3,False,5.0,5.0,True,2,1222,decompose
ped,8,train-6,0,False,5.0,5.0,False,2,811,decompose
ped,8,train-6,1,False,5.0,5.0,True,2,950,decompose
ped,8,train-6,2,False,5.0,4.0,True,2,1144,hint
ped,8,train-6,3,False,5.0,3.0,True,2,1432,hint
ped,9,train-1,0,False,5.0,5.0,False,2,758,decompose
ped,9,train-1,1,False,5.0,5.0,True,2,933,decompose
ped,9,train-1,2,False,5.0,5.0,False,2,1084,hint
ped,9,train-1,3,False,5.0,5.0,True,2,1295,hint
ped,9,train-2,0,False,5.0,5.0,True,2,706,decompose
ped,9,train-2,1,False,5.0,3.6666666666666665,True,2,955,hint
ped,9,train-2,2,False,5.0,4.0,True,2,1202,hint
ped,9,train-2,3,False,5.0,3.0,True,2,1585,hint
ped,9,train-3,0,False,4.0,4.0,False,2,732,decompose
ped,9,train-3,1,False,5.0,5.0,False,2,882,decompose
ped,9,train-3,2,False,5.0,5.0,True,2,1031,hint
ped,9,train-3,3,False,5.0,4.0,True,2,1296,hint
ped,9,train-4,0,False,5.0,5.0,True,2,691,decompose
ped,9,train-4,1,False,4.666666666666667,4.0,False,2,850,hint
ped,9,train-4,2,False,5.0,4.0,True,2,1146,hint
ped,9,train-4,3,False,5.0,5.0,True,2,1750,hint
ped,9,train-5,0,False,4.333333333333333,4.0,True,2,865,hint
ped,9,train-5,1,False,5.0,5.0,True,2,1218,hint
ped,9,train-5,2,True,5.0,3.6666666666666665,False,2,1891,hint
ped,9,train-6,0,False,5.0,4.0,True,2,864,hint
ped,9,train-6,1,False,5.0,4.0,True,2,1581,hint
ped,9,train-6,2,True,5.0,4.0,True,2,1983,hint
